"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1985-10-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.78","","","","2"
"1985-10-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.77","","","","2"
"1985-11-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.78","","","","2"
"1985-11-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.84","","","","2"
"1985-11-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.96","","","","2"
"1985-11-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.98","","","","2"
"1985-12-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.10","","","","2"
"1985-12-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.32","","","","2"
"1985-12-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.20","","","","2"
"1985-12-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.49","","","","2"
"1986-01-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.49","","","","2"
"1986-01-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.62","","","","2"
"1986-01-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","10.21","","","","2"
"1986-01-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","10.38","","","","2"
"1986-01-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","10.33","","","","2"
"1986-02-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","10.80","","","","2"
"1986-02-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","11.47","","","","2"
"1986-02-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","12.10","","","","2"
"1986-02-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","11.84","","","","2"
"1986-03-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","11.80","","","","2"
"1986-03-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","11.74","","","","2"
"1986-03-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","10.69","","","","2"
"1986-03-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","10.44","","","","2"
"1986-04-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","10.44","","","","2"
"1986-04-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","10.14","","","","2"
"1986-04-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.33","","","","2"
"1986-04-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.23","","","","2"
"1986-04-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.27","","","","2"
"1986-05-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.97","","","","2"
"1986-05-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.72","","","","2"
"1986-05-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.59","","","","2"
"1986-05-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.43","","","","2"
"1986-06-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.58","","","","2"
"1986-06-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.92","","","","2"
"1986-06-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.79","","","","2"
"1986-06-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.84","","","","2"
"1986-07-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.84","","","","2"
"1986-07-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.65","","","","2"
"1986-07-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.57","","","","2"
"1986-07-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.34","","","","2"
"1986-07-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.63","","","","2"
"1986-08-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.51","","","","2"
"1986-08-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.63","","","","2"
"1986-08-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.53","","","","2"
"1986-08-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.58","","","","2"
"1986-09-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.58","","","","2"
"1986-09-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.47","","","","2"
"1986-09-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.58","","","","2"
"1986-09-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.63","","","","2"
"1986-10-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.60","","","","2"
"1986-10-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.60","","","","2"
"1986-10-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.50","","","","2"
"1986-10-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.58","","","","2"
"1986-10-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.62","","","","2"
"1986-11-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.55","","","","2"
"1986-11-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.59","","","","2"
"1986-11-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.54","","","","2"
"1986-11-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.47","","","","2"
"1986-12-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.49","","","","2"
"1986-12-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.43","","","","2"
"1986-12-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.47","","","","2"
"1986-12-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.47","","","","2"
"1986-12-31","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.49","","","","2"
"1987-01-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.49","","","","2"
"1987-01-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.37","","","","2"
"1987-01-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.20","","","","2"
"1987-01-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.74","","","","2"
"1987-02-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.49","","","","2"
"1987-02-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.51","","","","2"
"1987-02-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.67","","","","2"
"1987-02-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.59","","","","2"
"1987-03-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.53","","","","2"
"1987-03-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.54","","","","2"
"1987-03-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.28","","","","2"
"1987-03-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.14","","","","2"
"1987-04-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.05","","","","2"
"1987-04-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.15","","","","2"
"1987-04-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.90","","","","2"
"1987-04-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","7.90","","","","2"
"1987-04-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.26","","","","2"
"1987-05-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.33","","","","2"
"1987-05-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.17","","","","2"
"1987-05-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.07","","","","2"
"1987-05-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.54","","","","2"
"1987-06-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.44","","","","2"
"1987-06-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.50","","","","2"
"1987-06-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.58","","","","2"
"1987-06-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.59","","","","2"
"1987-07-01","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.54","","","","2"
"1987-07-08","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.60","","","","2"
"1987-07-15","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.64","","","","2"
"1987-07-22","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.67","","","","2"
"1987-07-29","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.76","","","","2"
"1987-08-05","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.22","","","","2"
"1987-08-12","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.19","","","","2"
"1987-08-19","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.14","","","","2"
"1987-08-26","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.24","","","","2"
"1987-09-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.24","","","","2"
"1987-09-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.30","","","","2"
"1987-09-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.46","","","","2"
"1987-09-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.44","","","","2"
"1987-09-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.57","","","","2"
"1987-10-07","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.60","","","","2"
"1987-10-14","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.72","","","","2"
"1987-10-21","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.83","","","","2"
"1987-10-28","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.26","","","","2"
"1987-11-04","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.09","","","","2"
"1987-11-11","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.38","","","","2"
"1987-11-18","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.55","","","","2"
"1987-11-25","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.48","","","","2"
"1987-12-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.56","","","","2"
"1987-12-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.70","","","","2"
"1987-12-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.75","","","","2"
"1987-12-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.68","","","","2"
"1987-12-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.66","","","","2"
"1988-01-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.66","","","","2"
"1988-01-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.70","","","","2"
"1988-01-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.73","","","","2"
"1988-01-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.63","","","","2"
"1988-02-03","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.62","","","","2"
"1988-02-10","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.62","","","","2"
"1988-02-17","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.49","","","","2"
"1988-02-24","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.58","","","","2"
"1988-03-02","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.57","","","","2"
"1988-03-09","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.54","","","","2"
"1988-03-16","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.60","","","","2"
"1988-03-23","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.70","","","","2"
"1988-03-30","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.78","","","","2"
"1988-04-06","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.78","","","","2"
"1988-04-13","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.88","","","","2"
"1988-04-20","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","8.96","","","","2"
"1988-04-27","Canada","2016A000011124","Bank rate","Percent","239","units","0","v80691310","1.2","9.06","","","","2"
